LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity
,,,(quality),(micron),(micron),(micron),(frame),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,
ID420307,420307,32,210.0,57.6858603075196,142.34449588608481,0.0,42.0,42,2.468774296099239,1,,33301.899038461546,32798.0,32348.0,37112.0,6926795.0,897.2373779902613,38381.4326923077,36661.0,32408.0,60782.0,7983338.0,5433.314836394981,-0.8310316442032015,-365.0932647505276,-0.8093413660205955,-59.97380004681161,0.03138867312638614,-0.054536198549610844,3.1930662452620964,2.0011077361973344,1.873646649100933,1.5956493433631,19.14752506794953,27.67401598957705,0.3141797108985504,0.7605118829981707
ID389011,389011,32,194.0,61.20590873739958,142.09635747201628,0.0,18.0,18,2.371921621174946,1,,33304.55263157894,32809.0,32289.0,36156.0,6327865.0,834.2004471972843,38345.4,37005.0,32320.0,53900.0,7285626.0,4628.044643842237,-0.8287833884595215,-386.50785235800475,-0.8072890000825257,-69.41738645410803,0.08796707740460913,-0.04677383227200812,3.0102507930659708,1.994518967884213,-1.4674635017114146,1.509261552051945,17.674638524261077,24.10076181979752,0.3823832526041313,0.7342256214149147
ID386323,386323,32,162.0,60.18999550376668,142.7235696375416,0.0,23.0,23,2.198830192308391,1,,33410.29696969696,32811.0,32396.0,37378.0,5512699.0,943.2276787468527,38804.71515151515,37858.0,32512.0,58480.0,6402778.0,5135.914867092826,-0.829307404177522,-344.1871521269887,-0.8074225804179876,-63.35665015852712,0.027495794235934595,0.04576283677013067,2.5376789872794077,2.1138802629787024,1.9091467998595606,1.200483788851656,15.18914248178686,23.514391905454236,0.3452038381392145,0.7415730337078666
ID396123,396123,32,183.0,59.403284309306045,142.66317681227952,0.0,28.0,28,2.340833493271408,1,,33253.37234042554,32793.0,32335.0,37413.0,6251634.0,926.1626540142665,38553.12765957449,36891.0,31909.0,60851.0,7247988.0,5386.295412654781,-0.8302927288474833,-351.32512589099485,-0.8077627559637608,-60.15139955955193,0.055818873483468354,-0.06878616455538952,2.6660033462481514,2.2317750881410836,-1.1451828918410305,1.1945663164780418,17.214361479358466,25.496377126348722,0.33276974485392086,0.7791666666666669
ID395033,395033,32,186.0,59.1915078280358,142.95248856473236,0.0,27.0,27,2.3251335609666013,1,,33184.57065217391,32798.0,32454.0,37473.0,6105961.0,805.8899811063912,39105.3097826087,37710.0,32088.0,58359.0,7195377.0,5316.104573131729,-0.8297484727062863,-401.37090453870013,-0.804116577029018,-60.39396482309773,-0.07217329510652887,0.038882001378294825,2.8035413825128264,2.062988038731758,-1.0913500858088878,1.358971225173138,16.984222956907114,27.29207622136547,0.2865381122091365,0.7394789579158306
ID411559,411559,32,168.0,57.82180146823265,142.73124019526895,0.0,40.0,40,2.2612440400764577,1,,33418.54069767443,32805.0,32318.0,37702.0,5747989.0,1065.6494456546543,38594.116279069785,37020.0,32300.0,55941.0,6638188.0,5528.587257376292,-0.8298410701149742,-305.874514488215,-0.8087955398892082,-59.057853382411736,0.032337527622461656,-0.019286205022997716,2.985597083227179,1.863041344378881,-1.385831581560201,1.602539359759913,16.063668867101878,25.395982722551967,0.3129857473633031,0.7807606263982101
ID372391,372391,32,152.0,62.87111373415114,142.59145872265904,0.0,11.0,11,2.1242717811758074,1,,33292.88961038962,32805.0,32660.0,36403.0,5127105.0,805.8163283619593,38376.65584415584,36997.0,32540.0,52106.0,5910005.0,4441.535791589679,-0.8312071537595478,-406.912151246658,-0.8098930751183241,-73.61964275976945,-0.01049143067440326,-0.05811111370549322,2.6088772390966546,1.834730804213706,1.9320515831640277,1.4219400650520595,14.176532983001106,27.7807743821831,0.2308294420564828,0.7196261682243
ID363302,363302,32,119.0,65.30417841442525,142.75735871504463,0.0,2.0,2,1.8673391400246633,1,,33166.76033057851,32793.0,32342.0,37511.0,4013178.0,824.9403516294718,37992.636363636375,37009.0,32688.0,50748.0,4597109.0,4008.4170254603,-0.8310249498684507,-395.45946959394945,-0.8099351642626478,-80.78021572320743,-0.24503329619694622,-0.06013699730869511,2.7689725145231656,1.6582057015055458,-1.3753191661328046,1.6698606885798992,10.954593668682651,26.37036875651311,0.19795830722453822,0.6397849462365615
ID362145,362145,32,154.0,64.34618511205909,142.78518036753246,0.0,5.0,5,2.1139009863678684,1,,33001.31168831169,32789.0,32398.0,35512.0,5082202.0,546.6370331456525,37698.64935064935,36256.0,32729.0,49921.0,5805592.0,4079.75768300746,-0.8298086175269563,-588.7115027895471,-0.8100929001287326,-78.834268436179,-0.16322402672993724,-0.06920212492721703,2.999700213440429,1.8277562020871676,1.5125907229610895,1.641192742234979,14.038449869530318,23.217082605537325,0.3272756743120339,0.694760820045558
ID368608,368608,32,143.0,64.48198116052284,142.69362977305187,0.0,6.0,6,2.0469995080587338,1,,33277.04137931034,32801.0,32022.0,38247.0,4825171.0,931.8807586144604,38104.33793103447,37142.0,32343.0,54962.0,5525129.0,4350.650949412134,-0.8286047233998216,-345.2732345021176,-0.8084299562722284,-73.92051327587572,-0.02584662952246003,0.03365375955654349,2.741947835201158,1.598574506389987,-1.3572762797481612,1.7152455667476,13.163923484215287,26.227266188013072,0.2404856491507379,0.7566137566137568
ID416481,416481,32,27.0,57.46049357676663,139.3996553148239,0.0,44.0,44,0.8728435229954095,1,,33234.333333333336,32796.0,32548.0,35897.0,897327.0,856.5889868003745,36326.77777777778,35758.0,32798.0,46171.0,980823.0,2698.016227546188,-0.8241956704874617,-363.78538165256106,-0.8170744931527611,-120.28173988636495,-0.00743110860655268,0.014321378028816925,1.0373921438292026,0.8562328133331883,-1.154748159517573,1.2115771875067338,2.3934406334936944,7.9628494072183456,0.4743463016830227,0.787878787878785
ID385325,385325,32,209.0,60.24934623950172,142.4043837727195,0.0,21.0,21,2.450905972250813,1,,33286.47317073169,32804.0,32570.0,37466.0,6823727.0,909.7762036337456,38139.2975609756,37016.0,32084.0,57047.0,7818556.0,4579.274955908168,-0.8295881471814701,-356.2262712596801,-0.8087609514376505,-70.44490130064446,-0.08378153991991967,0.007090475750011678,3.0693057802411388,1.961001242269586,-1.5273427059097557,1.5651727872894383,18.87135884100792,28.738346449917827,0.28713721570182865,0.7663551401869177
ID402927,402927,32,197.0,58.81894616720511,142.7307206287829,0.0,35.0,35,2.4086977929014557,1,,33347.10101010102,32800.0,32276.0,40182.0,6602726.0,1093.2379977362687,38482.95454545453,37405.0,32503.0,55161.0,7619625.0,4827.976744416226,-0.8290399060792056,-295.8380633609805,-0.8072979403039082,-66.78527548733148,0.08065926786053208,-0.09438246488433719,3.1113083269557555,2.0340551076618634,1.9721025202334626,1.5296086695174103,18.226970978144223,27.01914958028909,0.31374803525755324,0.7542857142857131
ID393388,393388,32,187.0,59.72657768492891,142.5800614180332,0.0,25.0,25,2.3124968719595835,1,,33250.44623655916,32802.0,32569.0,36222.0,6184583.0,792.720843003201,38616.33333333336,36995.0,32478.0,61077.0,7182638.0,5317.291853552508,-0.828724713725403,-405.9034893541495,-0.8057048120905906,-60.23160621734929,-0.103561218793033,-0.003053415705969135,2.938558159985946,2.0276324810605697,1.7455641009628622,1.449255813089416,16.800112138946112,30.98851480825433,0.2198469880949648,0.7046332046332043
